timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/19 00:31:52.221, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:52.321, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:52.421, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:31:52.522, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:31:52.622, 0, 345 MHz, 2619 MHz, 65.00 W, 0 %, 0 MiB
2026/09/19 00:31:52.722, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:31:52.822, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:52.922, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:53.022, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:53.123, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:53.223, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:53.323, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:53.423, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:53.523, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:53.623, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:53.723, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:53.824, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:53.924, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:54.024, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:54.124, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:54.224, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:54.324, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:54.424, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:54.525, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:54.625, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:54.725, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:54.825, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:54.925, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:55.025, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:55.125, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:55.226, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:55.326, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:55.426, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:55.526, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:55.626, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:55.726, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:55.826, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:55.927, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:56.027, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:56.127, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:56.227, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:56.327, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:56.427, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:56.528, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:56.628, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:56.728, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:31:56.828, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:56.928, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:57.028, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:57.128, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:57.229, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:57.329, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:31:57.429, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:31:57.529, 0, 345 MHz, 2619 MHz, 64.90 W, 0 %, 0 MiB
2026/09/19 00:31:57.629, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:31:57.729, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:57.830, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:57.930, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:58.030, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:58.130, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:58.230, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:58.330, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:58.430, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:58.531, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:58.631, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:58.731, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:31:58.831, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:31:58.931, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:31:59.031, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:31:59.131, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:59.232, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:31:59.332, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:59.432, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:59.532, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:59.632, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:31:59.732, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:31:59.833, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:31:59.933, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:32:00.033, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:32:00.133, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:32:00.233, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:32:00.333, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:32:00.433, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:32:00.534, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:00.634, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:32:00.734, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:32:00.834, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:32:00.934, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:32:01.034, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:32:01.134, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:01.235, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/19 00:32:01.335, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:01.435, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:01.535, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:01.635, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:01.735, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:01.835, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:01.936, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:02.036, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:02.136, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:02.236, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:02.336, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:02.436, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:02.536, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:02.637, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:02.737, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:02.837, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:02.937, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:03.037, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:03.137, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:03.237, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:03.338, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:03.438, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:03.538, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:32:03.638, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:03.738, 0, 345 MHz, 2619 MHz, 64.91 W, 0 %, 0 MiB
2026/09/19 00:32:03.838, 0, 345 MHz, 2619 MHz, 64.91 W, 0 %, 0 MiB
2026/09/19 00:32:03.939, 0, 345 MHz, 2619 MHz, 64.91 W, 0 %, 0 MiB
2026/09/19 00:32:04.039, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:32:04.139, 0, 345 MHz, 2619 MHz, 64.90 W, 0 %, 0 MiB
2026/09/19 00:32:04.239, 0, 345 MHz, 2619 MHz, 64.90 W, 0 %, 0 MiB
2026/09/19 00:32:04.339, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:32:04.439, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:04.539, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:04.640, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:04.740, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:04.840, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:04.940, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:05.040, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:05.140, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:05.240, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:05.341, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:05.441, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:05.541, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:05.641, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:05.741, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:05.841, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:05.942, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:06.042, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:06.142, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:06.242, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:06.342, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:06.442, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:06.542, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:06.642, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:06.743, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 0 MiB
2026/09/19 00:32:06.843, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:32:06.943, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/19 00:32:07.043, 0, 345 MHz, 2619 MHz, 65.00 W, 0 %, 0 MiB
2026/09/19 00:32:07.143, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:07.243, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:07.343, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:07.444, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:07.544, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:07.644, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:07.744, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:07.844, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:07.944, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:32:08.044, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/19 00:32:08.145, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:08.245, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:08.345, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:08.445, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:08.545, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:08.645, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/19 00:32:08.745, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:08.846, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:08.946, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:09.046, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:09.146, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/19 00:32:09.246, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:09.346, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:09.447, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:09.547, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/19 00:32:09.647, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:09.748, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:09.848, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/19 00:32:09.948, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 1 MiB
2026/09/19 00:32:10.113, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 1 MiB
2026/09/19 00:32:10.235, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 1 MiB
2026/09/19 00:32:10.477, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 1 MiB
2026/09/19 00:32:10.577, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 4 MiB
2026/09/19 00:32:10.684, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 4 MiB
2026/09/19 00:32:10.784, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 4 MiB
2026/09/19 00:32:10.884, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 4 MiB
2026/09/19 00:32:10.985, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 4 MiB
2026/09/19 00:32:11.085, 0, 345 MHz, 2619 MHz, 65.02 W, 0 %, 4 MiB
2026/09/19 00:32:11.185, 0, 345 MHz, 2619 MHz, 65.00 W, 0 %, 4 MiB
2026/09/19 00:32:11.285, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 4 MiB
2026/09/19 00:32:11.385, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 4 MiB
2026/09/19 00:32:11.485, 0, 345 MHz, 2619 MHz, 64.97 W, 0 %, 4 MiB
2026/09/19 00:32:11.586, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 4 MiB
2026/09/19 00:32:11.686, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 4 MiB
2026/09/19 00:32:11.786, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 4 MiB
2026/09/19 00:32:11.887, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 4 MiB
2026/09/19 00:32:11.987, 0, 1785 MHz, 2619 MHz, 65.99 W, 0 %, 22 MiB
2026/09/19 00:32:12.099, 0, 1785 MHz, 2619 MHz, 69.30 W, 0 %, 23 MiB
2026/09/19 00:32:12.199, 0, 1785 MHz, 2619 MHz, 72.50 W, 0 %, 23 MiB
2026/09/19 00:32:12.300, 0, 1785 MHz, 2619 MHz, 75.76 W, 1 %, 113 MiB
2026/09/19 00:32:12.400, 0, 1785 MHz, 2619 MHz, 78.73 W, 1 %, 595 MiB
2026/09/19 00:32:12.500, 0, 1785 MHz, 2619 MHz, 81.73 W, 0 %, 595 MiB
2026/09/19 00:32:12.600, 0, 1785 MHz, 2619 MHz, 84.68 W, 0 %, 595 MiB
2026/09/19 00:32:12.700, 0, 1785 MHz, 2619 MHz, 87.66 W, 0 %, 595 MiB
2026/09/19 00:32:12.801, 0, 1785 MHz, 2619 MHz, 90.62 W, 0 %, 595 MiB
2026/09/19 00:32:12.901, 0, 1785 MHz, 2619 MHz, 93.61 W, 0 %, 595 MiB
2026/09/19 00:32:13.001, 0, 1785 MHz, 2619 MHz, 96.14 W, 0 %, 595 MiB
2026/09/19 00:32:13.101, 0, 1785 MHz, 2619 MHz, 95.87 W, 1 %, 595 MiB
2026/09/19 00:32:13.201, 0, 1785 MHz, 2619 MHz, 95.62 W, 1 %, 693 MiB
2026/09/19 00:32:13.301, 0, 1785 MHz, 2619 MHz, 95.30 W, 0 %, 693 MiB
2026/09/19 00:32:13.401, 0, 1785 MHz, 2619 MHz, 95.30 W, 0 %, 693 MiB
2026/09/19 00:32:13.502, 0, 1785 MHz, 2619 MHz, 95.30 W, 0 %, 693 MiB
2026/09/19 00:32:13.602, 0, 1785 MHz, 2619 MHz, 95.31 W, 0 %, 693 MiB
2026/09/19 00:32:13.702, 0, 1785 MHz, 2619 MHz, 95.32 W, 0 %, 693 MiB
2026/09/19 00:32:13.802, 0, 1785 MHz, 2619 MHz, 95.32 W, 0 %, 693 MiB
2026/09/19 00:32:13.902, 0, 1785 MHz, 2619 MHz, 95.31 W, 0 %, 693 MiB
2026/09/19 00:32:14.002, 0, 1785 MHz, 2619 MHz, 95.33 W, 0 %, 693 MiB
2026/09/19 00:32:14.103, 0, 1785 MHz, 2619 MHz, 95.34 W, 0 %, 1775 MiB
2026/09/19 00:32:14.203, 0, 1785 MHz, 2619 MHz, 95.34 W, 0 %, 1775 MiB
2026/09/19 00:32:14.303, 0, 1785 MHz, 2619 MHz, 95.32 W, 0 %, 1775 MiB
2026/09/19 00:32:14.403, 0, 1785 MHz, 2619 MHz, 95.33 W, 0 %, 1775 MiB
2026/09/19 00:32:14.503, 0, 1785 MHz, 2619 MHz, 95.35 W, 0 %, 1777 MiB
2026/09/19 00:32:14.603, 0, 1785 MHz, 2619 MHz, 95.36 W, 0 %, 1937 MiB
2026/09/19 00:32:14.703, 0, 1785 MHz, 2619 MHz, 95.39 W, 0 %, 1937 MiB
2026/09/19 00:32:14.804, 0, 1785 MHz, 2619 MHz, 95.39 W, 0 %, 1937 MiB
2026/09/19 00:32:14.904, 0, 1785 MHz, 2619 MHz, 95.40 W, 0 %, 1937 MiB
2026/09/19 00:32:15.004, 0, 1785 MHz, 2619 MHz, 95.40 W, 0 %, 1937 MiB
2026/09/19 00:32:15.104, 0, 1785 MHz, 2619 MHz, 95.39 W, 0 %, 1937 MiB
2026/09/19 00:32:15.204, 0, 1785 MHz, 2619 MHz, 95.40 W, 0 %, 1937 MiB
2026/09/19 00:32:15.305, 0, 1785 MHz, 2619 MHz, 95.39 W, 0 %, 1937 MiB
2026/09/19 00:32:15.405, 0, 1785 MHz, 2619 MHz, 95.40 W, 0 %, 1937 MiB
2026/09/19 00:32:15.505, 0, 1785 MHz, 2619 MHz, 95.39 W, 0 %, 1937 MiB
2026/09/19 00:32:15.605, 0, 1785 MHz, 2619 MHz, 95.40 W, 0 %, 1937 MiB
2026/09/19 00:32:15.705, 0, 1785 MHz, 2619 MHz, 95.37 W, 0 %, 1937 MiB
2026/09/19 00:32:15.805, 0, 1785 MHz, 2619 MHz, 95.37 W, 0 %, 1937 MiB
2026/09/19 00:32:15.905, 0, 1785 MHz, 2619 MHz, 95.36 W, 0 %, 1937 MiB
2026/09/19 00:32:16.006, 0, 1785 MHz, 2619 MHz, 95.37 W, 0 %, 1937 MiB
2026/09/19 00:32:16.106, 0, 1785 MHz, 2619 MHz, 95.36 W, 0 %, 1937 MiB
2026/09/19 00:32:16.206, 0, 1785 MHz, 2619 MHz, 95.36 W, 0 %, 1937 MiB
