timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/09/12 13:22:29.186, 0, 150.30 W, 100 %, 10 %, 34169 MiB
2026/09/12 13:22:29.186, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 13:22:29.186, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 13:22:29.186, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 13:22:30.186, 0, 85.06 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:30.188, 1, 63.12 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:30.188, 2, 64.50 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:30.188, 3, 63.49 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:31.188, 0, 66.33 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:31.188, 1, 63.13 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:31.188, 2, 64.50 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:31.188, 3, 63.50 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:32.188, 0, 63.62 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:32.188, 1, 63.12 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:32.188, 2, 64.52 W, 0 %, 0 %, 0 MiB
2026/09/12 13:22:32.188, 3, 63.47 W, 0 %, 0 %, 0 MiB
