timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/09/12 15:06:36.070, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:37.070, 0, 62.51 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:37.070, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:37.070, 2, 64.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:37.070, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:38.070, 0, 62.48 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:38.071, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:38.071, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:38.071, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:39.071, 0, 62.50 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:39.071, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:39.071, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:39.071, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:40.071, 0, 62.44 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:40.071, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:40.071, 2, 64.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:40.071, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:41.071, 0, 62.40 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:41.071, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:41.071, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:41.071, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:42.071, 0, 62.26 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:42.071, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:42.071, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:42.072, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:43.072, 0, 62.25 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:43.072, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:43.072, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:43.072, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:44.072, 0, 62.19 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:06:44.072, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:44.072, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:44.072, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:45.072, 0, 68.44 W, 14 %, 3 %, 17589 MiB
2026/09/12 15:06:45.072, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:45.072, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:45.072, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:46.072, 0, 70.58 W, 0 %, 0 %, 17589 MiB
2026/09/12 15:06:46.072, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:46.072, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:46.072, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:47.073, 0, 72.58 W, 8 %, 1 %, 18591 MiB
2026/09/12 15:06:47.073, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:47.073, 2, 64.40 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:47.073, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:48.073, 0, 62.03 W, 0 %, 0 %, 18591 MiB
2026/09/12 15:06:48.073, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:48.073, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:48.073, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:49.073, 0, 62.10 W, 0 %, 0 %, 18591 MiB
2026/09/12 15:06:49.073, 1, 63.17 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:49.073, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:49.073, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:50.073, 0, 74.69 W, 0 %, 0 %, 19039 MiB
2026/09/12 15:06:50.073, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:50.073, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:50.073, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:51.073, 0, 90.98 W, 0 %, 0 %, 19039 MiB
2026/09/12 15:06:51.074, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:51.074, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:51.074, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:52.074, 0, 72.51 W, 0 %, 0 %, 19039 MiB
2026/09/12 15:06:52.074, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:52.074, 2, 64.41 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:52.074, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:53.074, 0, 62.03 W, 0 %, 0 %, 19039 MiB
2026/09/12 15:06:53.074, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:53.074, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:53.074, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:54.074, 0, 62.01 W, 0 %, 0 %, 19039 MiB
2026/09/12 15:06:54.074, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:54.074, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:54.074, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:55.074, 0, 62.03 W, 0 %, 0 %, 19039 MiB
2026/09/12 15:06:55.075, 1, 63.17 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:55.075, 2, 64.39 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:55.075, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:56.075, 0, 70.33 W, 0 %, 0 %, 19553 MiB
2026/09/12 15:06:56.075, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:56.075, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:56.075, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:57.075, 0, 173.13 W, 100 %, 10 %, 19553 MiB
2026/09/12 15:06:57.075, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:57.075, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:57.075, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:58.075, 0, 98.03 W, 2 %, 0 %, 19553 MiB
2026/09/12 15:06:58.075, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:58.075, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:58.075, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:59.075, 0, 62.42 W, 0 %, 0 %, 18331 MiB
2026/09/12 15:06:59.075, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:59.076, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:06:59.076, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:00.076, 0, 85.42 W, 95 %, 7 %, 18475 MiB
2026/09/12 15:07:00.076, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:00.076, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:00.076, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:01.076, 0, 104.82 W, 79 %, 6 %, 18827 MiB
2026/09/12 15:07:01.076, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:01.076, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:01.076, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:02.076, 0, 96.82 W, 73 %, 7 %, 18655 MiB
2026/09/12 15:07:02.076, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:02.076, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:02.076, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:03.076, 0, 94.16 W, 54 %, 7 %, 18607 MiB
2026/09/12 15:07:03.076, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:03.076, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:03.077, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:04.077, 0, 87.76 W, 38 %, 10 %, 18659 MiB
2026/09/12 15:07:04.077, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:04.077, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:04.077, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:05.077, 0, 85.58 W, 0 %, 0 %, 79759 MiB
2026/09/12 15:07:05.077, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:05.077, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:05.077, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:06.077, 0, 106.37 W, 100 %, 9 %, 82127 MiB
2026/09/12 15:07:06.077, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:06.077, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:06.077, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:07.077, 0, 171.59 W, 100 %, 10 %, 79811 MiB
2026/09/12 15:07:07.077, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:07.077, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:07.077, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:08.078, 0, 108.21 W, 91 %, 7 %, 79825 MiB
2026/09/12 15:07:08.078, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:08.078, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:08.078, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:09.078, 0, 105.92 W, 83 %, 7 %, 79951 MiB
2026/09/12 15:07:09.078, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:09.078, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:09.078, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:10.078, 0, 100.04 W, 72 %, 9 %, 79899 MiB
2026/09/12 15:07:10.078, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:10.078, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:10.078, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:11.078, 0, 93.31 W, 35 %, 5 %, 79831 MiB
2026/09/12 15:07:11.078, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:11.078, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:11.079, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:12.079, 0, 109.60 W, 86 %, 11 %, 80099 MiB
2026/09/12 15:07:12.079, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:12.079, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:12.079, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:13.079, 0, 124.13 W, 70 %, 10 %, 80123 MiB
2026/09/12 15:07:13.079, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:13.079, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:13.079, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:14.079, 0, 112.80 W, 45 %, 16 %, 80159 MiB
2026/09/12 15:07:14.079, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:14.079, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:14.079, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:15.079, 0, 62.61 W, 0 %, 0 %, 80707 MiB
2026/09/12 15:07:15.079, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:15.079, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:15.079, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:16.080, 0, 85.68 W, 0 %, 0 %, 81209 MiB
2026/09/12 15:07:16.080, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:16.080, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:16.080, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:17.080, 0, 63.77 W, 12 %, 2 %, 82215 MiB
2026/09/12 15:07:17.080, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:17.080, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:17.080, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:18.080, 0, 77.32 W, 2 %, 0 %, 82217 MiB
2026/09/12 15:07:18.080, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:18.080, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:18.080, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:19.080, 0, 69.04 W, 0 %, 0 %, 82217 MiB
2026/09/12 15:07:19.080, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:19.080, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:19.080, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:20.080, 0, 62.36 W, 0 %, 0 %, 82217 MiB
2026/09/12 15:07:20.080, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:20.080, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:20.080, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:21.081, 0, 115.01 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:21.081, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:21.081, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:21.081, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:22.081, 0, 179.65 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:22.081, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:22.081, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:22.081, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:23.081, 0, 175.42 W, 100 %, 4 %, 83113 MiB
2026/09/12 15:07:23.081, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:23.081, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:23.081, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:24.081, 0, 171.97 W, 100 %, 4 %, 83113 MiB
2026/09/12 15:07:24.081, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:24.081, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:24.081, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:25.081, 0, 171.67 W, 100 %, 4 %, 83113 MiB
2026/09/12 15:07:25.082, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:25.082, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:25.082, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:26.082, 0, 174.01 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:26.082, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:26.082, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:26.082, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:27.082, 0, 180.34 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:27.082, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:27.082, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:27.082, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:28.082, 0, 174.92 W, 100 %, 5 %, 83113 MiB
2026/09/12 15:07:28.082, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:28.082, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:28.082, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:29.082, 0, 172.54 W, 100 %, 4 %, 83113 MiB
2026/09/12 15:07:29.082, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:29.083, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:29.083, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:30.083, 0, 172.34 W, 100 %, 4 %, 83113 MiB
2026/09/12 15:07:30.083, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:30.083, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:30.083, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:31.083, 0, 174.49 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:31.083, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:31.083, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:31.083, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:32.083, 0, 180.82 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:32.083, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:32.083, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:32.083, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:33.083, 0, 173.75 W, 100 %, 5 %, 83113 MiB
2026/09/12 15:07:33.083, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:33.083, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:33.083, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:34.083, 0, 173.09 W, 100 %, 5 %, 83113 MiB
2026/09/12 15:07:34.083, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:34.083, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:34.083, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:35.083, 0, 170.26 W, 100 %, 4 %, 83113 MiB
2026/09/12 15:07:35.084, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:35.084, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:35.084, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:36.084, 0, 177.59 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:36.084, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:36.084, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:36.084, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:37.084, 0, 180.17 W, 100 %, 8 %, 83113 MiB
2026/09/12 15:07:37.084, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:37.084, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:37.084, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:38.084, 0, 173.70 W, 100 %, 5 %, 83113 MiB
2026/09/12 15:07:38.084, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:38.084, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:38.084, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:39.084, 0, 172.85 W, 100 %, 5 %, 83113 MiB
2026/09/12 15:07:39.085, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:39.085, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:39.085, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:40.085, 0, 169.75 W, 91 %, 5 %, 83113 MiB
2026/09/12 15:07:40.085, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:40.085, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:40.085, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:41.085, 0, 181.20 W, 100 %, 7 %, 83113 MiB
2026/09/12 15:07:41.085, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:41.085, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:41.085, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:42.085, 0, 179.51 W, 100 %, 6 %, 83113 MiB
2026/09/12 15:07:42.085, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:42.085, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:42.085, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:43.085, 0, 173.62 W, 100 %, 5 %, 83113 MiB
2026/09/12 15:07:43.086, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:43.086, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:43.086, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:44.086, 0, 173.35 W, 100 %, 5 %, 83113 MiB
2026/09/12 15:07:44.086, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:44.086, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:44.086, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:45.086, 0, 134.12 W, 0 %, 0 %, 83113 MiB
2026/09/12 15:07:45.086, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:45.086, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:45.086, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:46.086, 0, 68.44 W, 0 %, 0 %, 16929 MiB
2026/09/12 15:07:46.086, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:46.086, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:46.086, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:47.086, 0, 63.09 W, 0 %, 0 %, 16929 MiB
2026/09/12 15:07:47.086, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:47.087, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:47.087, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:48.087, 0, 63.12 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:48.176, 1, 63.17 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:48.176, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:48.176, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:49.176, 0, 64.74 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:49.176, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:49.176, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:49.176, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:50.177, 0, 63.41 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:50.177, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:50.177, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:50.177, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:51.177, 0, 63.22 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:51.177, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:51.177, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:51.177, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:52.177, 0, 63.10 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:52.177, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:52.177, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:52.177, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:53.177, 0, 63.07 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:53.177, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:53.177, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:53.177, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:54.178, 0, 63.07 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:54.178, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:54.178, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:54.178, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:55.178, 0, 63.06 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:55.178, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:55.178, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:55.178, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:56.178, 0, 63.07 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:56.178, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:56.178, 2, 64.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:56.178, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:57.178, 0, 63.07 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:57.178, 1, 63.17 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:57.178, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:57.178, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:58.179, 0, 63.08 W, 0 %, 0 %, 531 MiB
2026/09/12 15:07:58.179, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:58.179, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:58.179, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:59.179, 0, 63.06 W, 0 %, 0 %, 531 MiB
