timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/15 20:25:38.188, 0, 1785 MHz, 2619 MHz, 92.30 W, 2 %, 16059 MiB
2026/09/15 20:25:38.288, 0, 1785 MHz, 2619 MHz, 92.33 W, 2 %, 16059 MiB
2026/09/15 20:25:38.389, 0, 1785 MHz, 2619 MHz, 92.34 W, 2 %, 16059 MiB
2026/09/15 20:25:38.489, 0, 1785 MHz, 2619 MHz, 92.32 W, 2 %, 16059 MiB
2026/09/15 20:25:38.589, 0, 1785 MHz, 2619 MHz, 92.32 W, 2 %, 16059 MiB
2026/09/15 20:25:38.690, 0, 1785 MHz, 2619 MHz, 92.37 W, 2 %, 16059 MiB
2026/09/15 20:25:38.790, 0, 1785 MHz, 2619 MHz, 92.35 W, 2 %, 16059 MiB
2026/09/15 20:25:38.890, 0, 1785 MHz, 2619 MHz, 92.37 W, 2 %, 16059 MiB
2026/09/15 20:25:38.991, 0, 1785 MHz, 2619 MHz, 92.38 W, 2 %, 16059 MiB
2026/09/15 20:25:39.091, 0, 1785 MHz, 2619 MHz, 92.36 W, 1 %, 16059 MiB
2026/09/15 20:25:39.191, 0, 1785 MHz, 2619 MHz, 92.35 W, 1 %, 16059 MiB
2026/09/15 20:25:39.292, 0, 1785 MHz, 2619 MHz, 92.38 W, 2 %, 16059 MiB
2026/09/15 20:25:39.392, 0, 1785 MHz, 2619 MHz, 92.37 W, 2 %, 16059 MiB
2026/09/15 20:25:39.492, 0, 1785 MHz, 2619 MHz, 92.31 W, 2 %, 16059 MiB
2026/09/15 20:25:39.593, 0, 1785 MHz, 2619 MHz, 92.25 W, 2 %, 16059 MiB
2026/09/15 20:25:39.693, 0, 1785 MHz, 2619 MHz, 92.24 W, 2 %, 16059 MiB
2026/09/15 20:25:39.793, 0, 1785 MHz, 2619 MHz, 92.25 W, 2 %, 16059 MiB
2026/09/15 20:25:39.894, 0, 1785 MHz, 2619 MHz, 92.27 W, 2 %, 16059 MiB
2026/09/15 20:25:39.994, 0, 1785 MHz, 2619 MHz, 92.25 W, 2 %, 16059 MiB
2026/09/15 20:25:40.094, 0, 1785 MHz, 2619 MHz, 92.30 W, 2 %, 16059 MiB
2026/09/15 20:25:40.195, 0, 1785 MHz, 2619 MHz, 92.29 W, 2 %, 16059 MiB
2026/09/15 20:25:40.295, 0, 1785 MHz, 2619 MHz, 92.26 W, 2 %, 16059 MiB
2026/09/15 20:25:40.395, 0, 1785 MHz, 2619 MHz, 92.22 W, 2 %, 16059 MiB
2026/09/15 20:25:40.496, 0, 1785 MHz, 2619 MHz, 92.27 W, 2 %, 16059 MiB
2026/09/15 20:25:40.596, 0, 1785 MHz, 2619 MHz, 92.30 W, 2 %, 16059 MiB
2026/09/15 20:25:40.696, 0, 1785 MHz, 2619 MHz, 92.30 W, 2 %, 16059 MiB
2026/09/15 20:25:40.797, 0, 1785 MHz, 2619 MHz, 92.31 W, 2 %, 16059 MiB
2026/09/15 20:25:40.897, 0, 1785 MHz, 2619 MHz, 92.31 W, 2 %, 16059 MiB
2026/09/15 20:25:40.997, 0, 1785 MHz, 2619 MHz, 92.31 W, 2 %, 16059 MiB
2026/09/15 20:25:41.098, 0, 1785 MHz, 2619 MHz, 92.29 W, 2 %, 16059 MiB
2026/09/15 20:25:41.198, 0, 1785 MHz, 2619 MHz, 92.31 W, 2 %, 16059 MiB
2026/09/15 20:25:41.298, 0, 1785 MHz, 2619 MHz, 92.33 W, 2 %, 16059 MiB
2026/09/15 20:25:41.398, 0, 1785 MHz, 2619 MHz, 92.32 W, 2 %, 16059 MiB
2026/09/15 20:25:41.499, 0, 1785 MHz, 2619 MHz, 92.32 W, 2 %, 16059 MiB
2026/09/15 20:25:41.599, 0, 1785 MHz, 2619 MHz, 92.37 W, 2 %, 16059 MiB
2026/09/15 20:25:41.699, 0, 1785 MHz, 2619 MHz, 92.37 W, 2 %, 16059 MiB
2026/09/15 20:25:41.800, 0, 1785 MHz, 2619 MHz, 92.39 W, 2 %, 16059 MiB
2026/09/15 20:25:41.900, 0, 1785 MHz, 2619 MHz, 92.39 W, 2 %, 16059 MiB
2026/09/15 20:25:42.000, 0, 1785 MHz, 2619 MHz, 92.40 W, 2 %, 16059 MiB
2026/09/15 20:25:42.101, 0, 1785 MHz, 2619 MHz, 92.41 W, 2 %, 16059 MiB
2026/09/15 20:25:42.201, 0, 1785 MHz, 2619 MHz, 92.41 W, 2 %, 16059 MiB
2026/09/15 20:25:42.301, 0, 1785 MHz, 2619 MHz, 92.42 W, 2 %, 16059 MiB
2026/09/15 20:25:42.402, 0, 1785 MHz, 2619 MHz, 92.45 W, 2 %, 16059 MiB
2026/09/15 20:25:42.502, 0, 1785 MHz, 2619 MHz, 92.47 W, 2 %, 16059 MiB
2026/09/15 20:25:42.602, 0, 1785 MHz, 2619 MHz, 92.44 W, 2 %, 16059 MiB
2026/09/15 20:25:42.703, 0, 1785 MHz, 2619 MHz, 92.50 W, 2 %, 16059 MiB
2026/09/15 20:25:42.803, 0, 1785 MHz, 2619 MHz, 92.60 W, 2 %, 16059 MiB
2026/09/15 20:25:42.903, 0, 1785 MHz, 2619 MHz, 92.71 W, 14 %, 16059 MiB
2026/09/15 20:25:43.004, 0, 1785 MHz, 2619 MHz, 92.82 W, 14 %, 16059 MiB
2026/09/15 20:25:43.104, 0, 1785 MHz, 2619 MHz, 92.94 W, 14 %, 16059 MiB
2026/09/15 20:25:43.204, 0, 1785 MHz, 2619 MHz, 93.03 W, 14 %, 16059 MiB
2026/09/15 20:25:43.304, 0, 1785 MHz, 2619 MHz, 93.11 W, 14 %, 16059 MiB
2026/09/15 20:25:43.405, 0, 1785 MHz, 2619 MHz, 93.12 W, 14 %, 16059 MiB
2026/09/15 20:25:43.505, 0, 1785 MHz, 2619 MHz, 93.15 W, 2 %, 16059 MiB
2026/09/15 20:25:43.605, 0, 1785 MHz, 2619 MHz, 93.32 W, 2 %, 16059 MiB
2026/09/15 20:25:43.706, 0, 1785 MHz, 2619 MHz, 93.34 W, 14 %, 16059 MiB
2026/09/15 20:25:43.806, 0, 1785 MHz, 2619 MHz, 93.34 W, 14 %, 16059 MiB
2026/09/15 20:25:43.906, 0, 1785 MHz, 2619 MHz, 93.29 W, 13 %, 16059 MiB
2026/09/15 20:25:44.007, 0, 1785 MHz, 2619 MHz, 93.28 W, 13 %, 16059 MiB
2026/09/15 20:25:44.107, 0, 1785 MHz, 2619 MHz, 93.26 W, 13 %, 16059 MiB
2026/09/15 20:25:44.207, 0, 1785 MHz, 2619 MHz, 93.23 W, 13 %, 16059 MiB
2026/09/15 20:25:44.308, 0, 1785 MHz, 2619 MHz, 93.19 W, 7 %, 16059 MiB
2026/09/15 20:25:44.409, 0, 1785 MHz, 2619 MHz, 93.26 W, 7 %, 16059 MiB
2026/09/15 20:25:44.509, 0, 1785 MHz, 2619 MHz, 93.25 W, 15 %, 16059 MiB
2026/09/15 20:25:44.609, 0, 1785 MHz, 2619 MHz, 93.14 W, 15 %, 16059 MiB
2026/09/15 20:25:44.709, 0, 1785 MHz, 2619 MHz, 93.03 W, 0 %, 16059 MiB
2026/09/15 20:25:44.810, 0, 1785 MHz, 2619 MHz, 92.97 W, 0 %, 16059 MiB
2026/09/15 20:25:44.910, 0, 1785 MHz, 2619 MHz, 92.90 W, 0 %, 16059 MiB
2026/09/15 20:25:45.010, 0, 1785 MHz, 2619 MHz, 92.85 W, 0 %, 16059 MiB
2026/09/15 20:25:45.111, 0, 1785 MHz, 2619 MHz, 92.74 W, 0 %, 16615 MiB
2026/09/15 20:25:45.211, 0, 1785 MHz, 2619 MHz, 92.70 W, 0 %, 16615 MiB
2026/09/15 20:25:45.311, 0, 1785 MHz, 2619 MHz, 92.67 W, 0 %, 16615 MiB
2026/09/15 20:25:45.411, 0, 1785 MHz, 2619 MHz, 92.58 W, 0 %, 17161 MiB
2026/09/15 20:25:45.512, 0, 1785 MHz, 2619 MHz, 92.59 W, 0 %, 18761 MiB
2026/09/15 20:25:45.612, 0, 1785 MHz, 2619 MHz, 107.33 W, 0 %, 18761 MiB
2026/09/15 20:25:45.712, 0, 1185 MHz, 2619 MHz, 141.58 W, 56 %, 18761 MiB
2026/09/15 20:25:45.813, 0, 1185 MHz, 2619 MHz, 175.79 W, 56 %, 18761 MiB
2026/09/15 20:25:45.913, 0, 1170 MHz, 2619 MHz, 206.32 W, 100 %, 18761 MiB
2026/09/15 20:25:46.013, 0, 1170 MHz, 2619 MHz, 242.04 W, 100 %, 18761 MiB
2026/09/15 20:25:46.113, 0, 1740 MHz, 2619 MHz, 240.95 W, 90 %, 18761 MiB
2026/09/15 20:25:46.214, 0, 1770 MHz, 2619 MHz, 240.86 W, 90 %, 18761 MiB
2026/09/15 20:25:46.314, 0, 1770 MHz, 2619 MHz, 243.68 W, 0 %, 18761 MiB
2026/09/15 20:25:46.414, 0, 1770 MHz, 2619 MHz, 240.68 W, 0 %, 18761 MiB
2026/09/15 20:25:46.514, 0, 1785 MHz, 2619 MHz, 240.64 W, 0 %, 18761 MiB
2026/09/15 20:25:46.615, 0, 1785 MHz, 2619 MHz, 233.46 W, 0 %, 18761 MiB
2026/09/15 20:25:46.715, 0, 1785 MHz, 2619 MHz, 193.67 W, 0 %, 18761 MiB
2026/09/15 20:25:46.815, 0, 1785 MHz, 2619 MHz, 165.82 W, 0 %, 18761 MiB
2026/09/15 20:25:46.916, 0, 1785 MHz, 2619 MHz, 127.77 W, 0 %, 18761 MiB
2026/09/15 20:25:47.016, 0, 1785 MHz, 2619 MHz, 101.15 W, 0 %, 18761 MiB
2026/09/15 20:25:47.116, 0, 1785 MHz, 2619 MHz, 92.46 W, 0 %, 18761 MiB
2026/09/15 20:25:47.216, 0, 1785 MHz, 2619 MHz, 92.63 W, 0 %, 18761 MiB
2026/09/15 20:25:47.317, 0, 1785 MHz, 2619 MHz, 92.74 W, 0 %, 18761 MiB
2026/09/15 20:25:47.417, 0, 1785 MHz, 2619 MHz, 92.85 W, 0 %, 84643 MiB
2026/09/15 20:25:47.517, 0, 1785 MHz, 2619 MHz, 98.02 W, 0 %, 84643 MiB
2026/09/15 20:25:47.618, 0, 1785 MHz, 2619 MHz, 98.24 W, 0 %, 84643 MiB
2026/09/15 20:25:47.718, 0, 1785 MHz, 2619 MHz, 98.36 W, 0 %, 84643 MiB
2026/09/15 20:25:47.818, 0, 1785 MHz, 2619 MHz, 98.29 W, 0 %, 84643 MiB
2026/09/15 20:25:47.918, 0, 1785 MHz, 2619 MHz, 98.29 W, 0 %, 84643 MiB
2026/09/15 20:25:48.019, 0, 1785 MHz, 2619 MHz, 98.29 W, 0 %, 84643 MiB
2026/09/15 20:25:48.119, 0, 1785 MHz, 2619 MHz, 98.29 W, 0 %, 84643 MiB
2026/09/15 20:25:48.219, 0, 1785 MHz, 2619 MHz, 98.18 W, 0 %, 84643 MiB
2026/09/15 20:25:48.319, 0, 1785 MHz, 2619 MHz, 98.30 W, 0 %, 84643 MiB
2026/09/15 20:25:48.420, 0, 1785 MHz, 2619 MHz, 98.21 W, 0 %, 84643 MiB
2026/09/15 20:25:48.520, 0, 1785 MHz, 2619 MHz, 93.04 W, 0 %, 84643 MiB
2026/09/15 20:25:48.620, 0, 1785 MHz, 2619 MHz, 92.83 W, 0 %, 84899 MiB
2026/09/15 20:25:48.720, 0, 1725 MHz, 2619 MHz, 104.20 W, 1 %, 85653 MiB
2026/09/15 20:25:48.821, 0, 1650 MHz, 2619 MHz, 120.49 W, 1 %, 85653 MiB
2026/09/15 20:25:48.921, 0, 1770 MHz, 2619 MHz, 119.84 W, 27 %, 0 MiB
2026/09/15 20:25:49.166, 0, 1785 MHz, 2619 MHz, 125.14 W, 3 %, 0 MiB
2026/09/15 20:25:49.267, 0, 1785 MHz, 2619 MHz, 126.88 W, 100 %, 0 MiB
2026/09/15 20:25:49.367, 0, 1785 MHz, 2619 MHz, 127.88 W, 100 %, 0 MiB
2026/09/15 20:25:49.467, 0, 1785 MHz, 2619 MHz, 127.52 W, 0 %, 0 MiB
2026/09/15 20:25:49.568, 0, 1785 MHz, 2619 MHz, 128.48 W, 0 %, 0 MiB
2026/09/15 20:25:49.668, 0, 1785 MHz, 2619 MHz, 117.18 W, 0 %, 0 MiB
2026/09/15 20:25:49.768, 0, 1785 MHz, 2619 MHz, 101.36 W, 0 %, 0 MiB
2026/09/15 20:25:49.869, 0, 1785 MHz, 2619 MHz, 101.84 W, 0 %, 0 MiB
2026/09/15 20:25:49.969, 0, 1785 MHz, 2619 MHz, 101.93 W, 0 %, 0 MiB
2026/09/15 20:25:50.069, 0, 1785 MHz, 2619 MHz, 101.01 W, 0 %, 0 MiB
2026/09/15 20:25:50.170, 0, 1785 MHz, 2619 MHz, 98.42 W, 0 %, 0 MiB
2026/09/15 20:25:50.270, 0, 1785 MHz, 2619 MHz, 95.81 W, 0 %, 0 MiB
2026/09/15 20:25:50.370, 0, 1785 MHz, 2619 MHz, 95.81 W, 0 %, 0 MiB
2026/09/15 20:25:50.471, 0, 1785 MHz, 2619 MHz, 95.78 W, 0 %, 0 MiB
2026/09/15 20:25:50.571, 0, 1785 MHz, 2619 MHz, 95.79 W, 0 %, 0 MiB
