timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/24 19:40:44.941, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:44.941, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:45.041, 0, 1785 MHz, 2619 MHz, 100.09 W, 0 %, 0 MiB
2026/09/24 19:40:45.041, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:45.041, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:45.041, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:45.141, 0, 1785 MHz, 2619 MHz, 100.04 W, 0 %, 0 MiB
2026/09/24 19:40:45.141, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:45.141, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:45.141, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:45.241, 0, 375 MHz, 2619 MHz, 98.56 W, 0 %, 0 MiB
2026/09/24 19:40:45.242, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:45.242, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:45.242, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:45.342, 0, 375 MHz, 2619 MHz, 95.22 W, 0 %, 0 MiB
2026/09/24 19:40:45.342, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:45.342, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:45.342, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:45.442, 0, 345 MHz, 2619 MHz, 91.69 W, 0 %, 0 MiB
2026/09/24 19:40:45.442, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:45.442, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:45.442, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:45.542, 0, 345 MHz, 2619 MHz, 88.19 W, 0 %, 0 MiB
2026/09/24 19:40:45.542, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:45.542, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:45.542, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:45.642, 0, 345 MHz, 2619 MHz, 84.76 W, 0 %, 0 MiB
2026/09/24 19:40:45.642, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:45.642, 2, 345 MHz, 2619 MHz, 64.59 W, 0 %, 0 MiB
2026/09/24 19:40:45.642, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:45.743, 0, 345 MHz, 2619 MHz, 81.31 W, 0 %, 0 MiB
2026/09/24 19:40:45.743, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:45.743, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:45.743, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:45.843, 0, 345 MHz, 2619 MHz, 77.90 W, 0 %, 0 MiB
2026/09/24 19:40:45.843, 1, 345 MHz, 2619 MHz, 60.62 W, 0 %, 0 MiB
2026/09/24 19:40:45.843, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:45.843, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:45.943, 0, 345 MHz, 2619 MHz, 74.91 W, 0 %, 0 MiB
2026/09/24 19:40:45.943, 1, 345 MHz, 2619 MHz, 60.62 W, 0 %, 0 MiB
2026/09/24 19:40:45.943, 2, 345 MHz, 2619 MHz, 64.57 W, 0 %, 0 MiB
2026/09/24 19:40:45.943, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:46.043, 0, 345 MHz, 2619 MHz, 70.94 W, 0 %, 0 MiB
2026/09/24 19:40:46.043, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:46.043, 2, 345 MHz, 2619 MHz, 64.54 W, 0 %, 0 MiB
2026/09/24 19:40:46.043, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:46.143, 0, 345 MHz, 2619 MHz, 68.11 W, 0 %, 0 MiB
2026/09/24 19:40:46.144, 1, 345 MHz, 2619 MHz, 60.62 W, 0 %, 0 MiB
2026/09/24 19:40:46.144, 2, 345 MHz, 2619 MHz, 64.51 W, 0 %, 0 MiB
2026/09/24 19:40:46.144, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:46.244, 0, 345 MHz, 2619 MHz, 65.53 W, 0 %, 0 MiB
2026/09/24 19:40:46.244, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:46.244, 2, 345 MHz, 2619 MHz, 64.50 W, 0 %, 0 MiB
2026/09/24 19:40:46.244, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:46.344, 0, 345 MHz, 2619 MHz, 65.42 W, 0 %, 0 MiB
2026/09/24 19:40:46.344, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:46.344, 2, 345 MHz, 2619 MHz, 64.53 W, 0 %, 0 MiB
2026/09/24 19:40:46.344, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:46.444, 0, 345 MHz, 2619 MHz, 65.40 W, 0 %, 0 MiB
2026/09/24 19:40:46.444, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:46.444, 2, 345 MHz, 2619 MHz, 64.54 W, 0 %, 0 MiB
2026/09/24 19:40:46.444, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:46.544, 0, 345 MHz, 2619 MHz, 65.38 W, 0 %, 0 MiB
2026/09/24 19:40:46.544, 1, 345 MHz, 2619 MHz, 60.67 W, 0 %, 0 MiB
2026/09/24 19:40:46.544, 2, 345 MHz, 2619 MHz, 64.53 W, 0 %, 0 MiB
2026/09/24 19:40:46.544, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:46.644, 0, 345 MHz, 2619 MHz, 65.35 W, 0 %, 0 MiB
2026/09/24 19:40:46.644, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:46.645, 2, 345 MHz, 2619 MHz, 64.54 W, 0 %, 0 MiB
2026/09/24 19:40:46.645, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:46.745, 0, 345 MHz, 2619 MHz, 65.32 W, 0 %, 0 MiB
2026/09/24 19:40:46.745, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:46.745, 2, 345 MHz, 2619 MHz, 64.51 W, 0 %, 0 MiB
2026/09/24 19:40:46.745, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:46.845, 0, 345 MHz, 2619 MHz, 65.29 W, 0 %, 0 MiB
2026/09/24 19:40:46.845, 1, 345 MHz, 2619 MHz, 60.67 W, 0 %, 0 MiB
2026/09/24 19:40:46.845, 2, 345 MHz, 2619 MHz, 64.52 W, 0 %, 0 MiB
2026/09/24 19:40:46.845, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:46.945, 0, 345 MHz, 2619 MHz, 65.27 W, 0 %, 0 MiB
2026/09/24 19:40:46.945, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:46.945, 2, 345 MHz, 2619 MHz, 64.56 W, 0 %, 0 MiB
2026/09/24 19:40:46.945, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:47.045, 0, 345 MHz, 2619 MHz, 65.24 W, 0 %, 0 MiB
2026/09/24 19:40:47.045, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:47.045, 2, 345 MHz, 2619 MHz, 64.56 W, 0 %, 0 MiB
2026/09/24 19:40:47.045, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:47.145, 0, 345 MHz, 2619 MHz, 65.22 W, 0 %, 0 MiB
2026/09/24 19:40:47.145, 1, 345 MHz, 2619 MHz, 60.67 W, 0 %, 0 MiB
2026/09/24 19:40:47.145, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:47.145, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:47.246, 0, 345 MHz, 2619 MHz, 65.17 W, 0 %, 0 MiB
2026/09/24 19:40:47.246, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:47.246, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:47.246, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:47.346, 0, 345 MHz, 2619 MHz, 65.16 W, 0 %, 0 MiB
2026/09/24 19:40:47.346, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:47.346, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:47.346, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:47.446, 0, 345 MHz, 2619 MHz, 65.14 W, 0 %, 0 MiB
2026/09/24 19:40:47.446, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:47.446, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:47.446, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:47.546, 0, 345 MHz, 2619 MHz, 65.15 W, 0 %, 0 MiB
2026/09/24 19:40:47.552, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:47.552, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:47.552, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:47.652, 0, 345 MHz, 2619 MHz, 65.12 W, 0 %, 0 MiB
2026/09/24 19:40:47.657, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:47.657, 2, 345 MHz, 2619 MHz, 64.58 W, 0 %, 0 MiB
2026/09/24 19:40:47.657, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:47.757, 0, 345 MHz, 2619 MHz, 65.09 W, 0 %, 0 MiB
2026/09/24 19:40:47.767, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:47.767, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:47.767, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:47.867, 0, 345 MHz, 2619 MHz, 65.07 W, 0 %, 0 MiB
2026/09/24 19:40:47.880, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:47.880, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:47.880, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:47.980, 0, 345 MHz, 2619 MHz, 65.07 W, 0 %, 0 MiB
2026/09/24 19:40:47.980, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:47.980, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:47.980, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:48.080, 0, 345 MHz, 2619 MHz, 65.03 W, 0 %, 0 MiB
2026/09/24 19:40:48.080, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:48.080, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:48.081, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:48.181, 0, 345 MHz, 2619 MHz, 65.00 W, 0 %, 0 MiB
2026/09/24 19:40:48.181, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:48.181, 2, 345 MHz, 2619 MHz, 64.62 W, 0 %, 0 MiB
2026/09/24 19:40:48.181, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:48.281, 0, 345 MHz, 2619 MHz, 64.98 W, 0 %, 0 MiB
2026/09/24 19:40:48.281, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:48.281, 2, 345 MHz, 2619 MHz, 64.62 W, 0 %, 0 MiB
2026/09/24 19:40:48.281, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:48.381, 0, 345 MHz, 2619 MHz, 64.99 W, 0 %, 0 MiB
2026/09/24 19:40:48.381, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:48.381, 2, 345 MHz, 2619 MHz, 64.62 W, 0 %, 0 MiB
2026/09/24 19:40:48.381, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:48.481, 0, 345 MHz, 2619 MHz, 64.96 W, 0 %, 0 MiB
2026/09/24 19:40:48.481, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:48.481, 2, 345 MHz, 2619 MHz, 64.62 W, 0 %, 0 MiB
2026/09/24 19:40:48.481, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:48.581, 0, 345 MHz, 2619 MHz, 64.95 W, 0 %, 0 MiB
2026/09/24 19:40:48.582, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:48.582, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:48.582, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:48.682, 0, 345 MHz, 2619 MHz, 64.91 W, 0 %, 0 MiB
2026/09/24 19:40:48.682, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:48.682, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:48.682, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:48.782, 0, 345 MHz, 2619 MHz, 64.94 W, 0 %, 0 MiB
2026/09/24 19:40:48.782, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:48.782, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:48.782, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:48.882, 0, 345 MHz, 2619 MHz, 64.92 W, 0 %, 0 MiB
2026/09/24 19:40:48.882, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:48.882, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:48.882, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:48.982, 0, 345 MHz, 2619 MHz, 64.93 W, 0 %, 0 MiB
2026/09/24 19:40:48.982, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:48.983, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:48.983, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:49.083, 0, 345 MHz, 2619 MHz, 64.89 W, 0 %, 0 MiB
2026/09/24 19:40:49.083, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:49.083, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:49.083, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:49.183, 0, 345 MHz, 2619 MHz, 64.91 W, 0 %, 0 MiB
2026/09/24 19:40:49.183, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:49.183, 2, 345 MHz, 2619 MHz, 64.59 W, 0 %, 0 MiB
2026/09/24 19:40:49.183, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:49.283, 0, 345 MHz, 2619 MHz, 64.89 W, 0 %, 0 MiB
2026/09/24 19:40:49.283, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:49.283, 2, 345 MHz, 2619 MHz, 64.59 W, 0 %, 0 MiB
2026/09/24 19:40:49.283, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:49.383, 0, 345 MHz, 2619 MHz, 64.89 W, 0 %, 0 MiB
2026/09/24 19:40:49.383, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:49.383, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:49.383, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:49.483, 0, 345 MHz, 2619 MHz, 64.86 W, 0 %, 0 MiB
2026/09/24 19:40:49.484, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:49.484, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:49.484, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:49.584, 0, 345 MHz, 2619 MHz, 64.86 W, 0 %, 0 MiB
2026/09/24 19:40:49.584, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:49.584, 2, 345 MHz, 2619 MHz, 64.62 W, 0 %, 0 MiB
2026/09/24 19:40:49.584, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:49.684, 0, 345 MHz, 2619 MHz, 64.83 W, 0 %, 0 MiB
2026/09/24 19:40:49.684, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:49.684, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:49.684, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:49.784, 0, 345 MHz, 2619 MHz, 64.82 W, 0 %, 0 MiB
2026/09/24 19:40:49.784, 1, 345 MHz, 2619 MHz, 60.66 W, 0 %, 0 MiB
2026/09/24 19:40:49.784, 2, 345 MHz, 2619 MHz, 64.62 W, 0 %, 0 MiB
2026/09/24 19:40:49.784, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:49.884, 0, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:40:49.884, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
2026/09/24 19:40:49.885, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:49.885, 3, 345 MHz, 2619 MHz, 64.12 W, 0 %, 0 MiB
2026/09/24 19:40:49.985, 0, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:40:49.985, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:49.985, 2, 345 MHz, 2619 MHz, 64.61 W, 0 %, 0 MiB
2026/09/24 19:40:49.985, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:50.085, 0, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:40:50.085, 1, 345 MHz, 2619 MHz, 60.65 W, 0 %, 0 MiB
2026/09/24 19:40:50.085, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:50.085, 3, 345 MHz, 2619 MHz, 64.11 W, 0 %, 0 MiB
2026/09/24 19:40:50.185, 0, 345 MHz, 2619 MHz, 64.74 W, 0 %, 0 MiB
2026/09/24 19:40:50.185, 1, 345 MHz, 2619 MHz, 60.62 W, 0 %, 0 MiB
2026/09/24 19:40:50.185, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:50.185, 3, 345 MHz, 2619 MHz, 64.14 W, 0 %, 0 MiB
2026/09/24 19:40:50.285, 0, 345 MHz, 2619 MHz, 64.72 W, 0 %, 0 MiB
2026/09/24 19:40:50.285, 1, 345 MHz, 2619 MHz, 60.63 W, 0 %, 0 MiB
2026/09/24 19:40:50.285, 2, 345 MHz, 2619 MHz, 64.60 W, 0 %, 0 MiB
2026/09/24 19:40:50.285, 3, 345 MHz, 2619 MHz, 64.13 W, 0 %, 0 MiB
2026/09/24 19:40:50.385, 0, 345 MHz, 2619 MHz, 64.67 W, 0 %, 0 MiB
2026/09/24 19:40:50.386, 1, 345 MHz, 2619 MHz, 60.64 W, 0 %, 0 MiB
