timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/18 17:46:14.559, 0, 345 MHz, 2619 MHz, 63.46 W, 0 %, 0 MiB
2026/09/18 17:46:14.659, 0, 345 MHz, 2619 MHz, 63.45 W, 0 %, 0 MiB
2026/09/18 17:46:14.760, 0, 345 MHz, 2619 MHz, 63.45 W, 0 %, 0 MiB
2026/09/18 17:46:14.860, 0, 345 MHz, 2619 MHz, 63.45 W, 0 %, 0 MiB
2026/09/18 17:46:14.960, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 0 MiB
2026/09/18 17:46:15.060, 0, 345 MHz, 2619 MHz, 63.41 W, 0 %, 0 MiB
2026/09/18 17:46:15.160, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:15.263, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:15.363, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:15.463, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 0 MiB
2026/09/18 17:46:15.563, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:15.663, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:15.763, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:15.867, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:15.967, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:16.067, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:16.168, 0, 345 MHz, 2619 MHz, 63.41 W, 0 %, 0 MiB
2026/09/18 17:46:16.268, 0, 345 MHz, 2619 MHz, 63.41 W, 0 %, 0 MiB
2026/09/18 17:46:16.368, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:16.470, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:16.570, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:16.671, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:16.771, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:16.871, 0, 345 MHz, 2619 MHz, 63.35 W, 0 %, 0 MiB
2026/09/18 17:46:16.971, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:17.071, 0, 345 MHz, 2619 MHz, 63.34 W, 0 %, 0 MiB
2026/09/18 17:46:17.171, 0, 345 MHz, 2619 MHz, 63.34 W, 0 %, 0 MiB
2026/09/18 17:46:17.271, 0, 345 MHz, 2619 MHz, 63.32 W, 0 %, 0 MiB
2026/09/18 17:46:17.372, 0, 345 MHz, 2619 MHz, 63.31 W, 0 %, 0 MiB
2026/09/18 17:46:17.472, 0, 345 MHz, 2619 MHz, 63.32 W, 0 %, 0 MiB
2026/09/18 17:46:17.575, 0, 345 MHz, 2619 MHz, 63.33 W, 0 %, 0 MiB
2026/09/18 17:46:17.675, 0, 345 MHz, 2619 MHz, 63.34 W, 0 %, 0 MiB
2026/09/18 17:46:17.775, 0, 345 MHz, 2619 MHz, 63.34 W, 0 %, 0 MiB
2026/09/18 17:46:17.876, 0, 345 MHz, 2619 MHz, 63.36 W, 0 %, 0 MiB
2026/09/18 17:46:17.976, 0, 345 MHz, 2619 MHz, 63.35 W, 0 %, 0 MiB
2026/09/18 17:46:18.076, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:18.176, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:18.276, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:18.376, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:18.476, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:18.577, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:18.677, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:18.777, 0, 345 MHz, 2619 MHz, 63.36 W, 0 %, 0 MiB
2026/09/18 17:46:18.877, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:18.977, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:19.077, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 0 MiB
2026/09/18 17:46:19.177, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:19.278, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:19.378, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:19.483, 0, 345 MHz, 2619 MHz, 63.35 W, 0 %, 0 MiB
2026/09/18 17:46:19.585, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:19.686, 0, 345 MHz, 2619 MHz, 63.36 W, 0 %, 0 MiB
2026/09/18 17:46:19.786, 0, 345 MHz, 2619 MHz, 63.41 W, 0 %, 0 MiB
2026/09/18 17:46:19.886, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:19.986, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:20.086, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:20.186, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:20.287, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:20.387, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:20.487, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 0 MiB
2026/09/18 17:46:20.587, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:20.687, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:20.788, 0, 345 MHz, 2619 MHz, 63.35 W, 0 %, 0 MiB
2026/09/18 17:46:20.888, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:20.988, 0, 345 MHz, 2619 MHz, 63.36 W, 0 %, 0 MiB
2026/09/18 17:46:21.088, 0, 345 MHz, 2619 MHz, 63.33 W, 0 %, 0 MiB
2026/09/18 17:46:21.188, 0, 345 MHz, 2619 MHz, 63.31 W, 0 %, 0 MiB
2026/09/18 17:46:21.289, 0, 345 MHz, 2619 MHz, 63.29 W, 0 %, 0 MiB
2026/09/18 17:46:21.389, 0, 345 MHz, 2619 MHz, 63.31 W, 0 %, 0 MiB
2026/09/18 17:46:21.489, 0, 345 MHz, 2619 MHz, 63.28 W, 0 %, 0 MiB
2026/09/18 17:46:21.589, 0, 345 MHz, 2619 MHz, 63.29 W, 0 %, 0 MiB
2026/09/18 17:46:21.689, 0, 345 MHz, 2619 MHz, 63.30 W, 0 %, 0 MiB
2026/09/18 17:46:21.789, 0, 345 MHz, 2619 MHz, 63.30 W, 0 %, 0 MiB
2026/09/18 17:46:21.889, 0, 345 MHz, 2619 MHz, 63.32 W, 0 %, 0 MiB
2026/09/18 17:46:21.990, 0, 345 MHz, 2619 MHz, 63.33 W, 0 %, 0 MiB
2026/09/18 17:46:22.090, 0, 345 MHz, 2619 MHz, 63.36 W, 0 %, 0 MiB
2026/09/18 17:46:22.191, 0, 345 MHz, 2619 MHz, 63.35 W, 0 %, 0 MiB
2026/09/18 17:46:22.291, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:22.391, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:22.491, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:22.591, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 0 MiB
2026/09/18 17:46:22.692, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:22.792, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:22.892, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:22.992, 0, 345 MHz, 2619 MHz, 63.35 W, 0 %, 0 MiB
2026/09/18 17:46:23.092, 0, 345 MHz, 2619 MHz, 63.33 W, 0 %, 0 MiB
2026/09/18 17:46:23.193, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:23.294, 0, 345 MHz, 2619 MHz, 63.37 W, 0 %, 0 MiB
2026/09/18 17:46:23.397, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:23.497, 0, 345 MHz, 2619 MHz, 63.38 W, 0 %, 0 MiB
2026/09/18 17:46:23.597, 0, 345 MHz, 2619 MHz, 63.39 W, 0 %, 0 MiB
2026/09/18 17:46:23.697, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 0 MiB
2026/09/18 17:46:23.797, 0, 345 MHz, 2619 MHz, 63.43 W, 0 %, 0 MiB
2026/09/18 17:46:23.898, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 0 MiB
2026/09/18 17:46:23.998, 0, 345 MHz, 2619 MHz, 63.46 W, 0 %, 0 MiB
2026/09/18 17:46:24.098, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 0 MiB
2026/09/18 17:46:24.212, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 1 MiB
2026/09/18 17:46:24.373, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 1 MiB
2026/09/18 17:46:24.726, 0, 345 MHz, 2619 MHz, 63.43 W, 0 %, 1 MiB
2026/09/18 17:46:24.826, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 4 MiB
2026/09/18 17:46:24.965, 0, 345 MHz, 2619 MHz, 63.47 W, 0 %, 4 MiB
2026/09/18 17:46:25.156, 0, 345 MHz, 2619 MHz, 63.50 W, 0 %, 4 MiB
2026/09/18 17:46:25.256, 0, 345 MHz, 2619 MHz, 63.49 W, 0 %, 4 MiB
2026/09/18 17:46:25.356, 0, 345 MHz, 2619 MHz, 63.46 W, 0 %, 4 MiB
2026/09/18 17:46:25.457, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 4 MiB
2026/09/18 17:46:25.557, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 4 MiB
2026/09/18 17:46:25.657, 0, 345 MHz, 2619 MHz, 63.44 W, 0 %, 4 MiB
2026/09/18 17:46:25.757, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 4 MiB
2026/09/18 17:46:25.860, 0, 345 MHz, 2619 MHz, 63.43 W, 0 %, 4 MiB
2026/09/18 17:46:25.961, 0, 345 MHz, 2619 MHz, 63.43 W, 0 %, 4 MiB
2026/09/18 17:46:26.061, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 4 MiB
2026/09/18 17:46:26.161, 0, 345 MHz, 2619 MHz, 63.43 W, 0 %, 4 MiB
2026/09/18 17:46:26.261, 0, 345 MHz, 2619 MHz, 63.41 W, 0 %, 4 MiB
2026/09/18 17:46:26.361, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 4 MiB
2026/09/18 17:46:26.461, 0, 345 MHz, 2619 MHz, 63.42 W, 0 %, 4 MiB
2026/09/18 17:46:26.568, 0, 345 MHz, 2619 MHz, 63.40 W, 0 %, 22 MiB
2026/09/18 17:46:26.710, 0, 1785 MHz, 2619 MHz, 68.62 W, 0 %, 23 MiB
2026/09/18 17:46:26.811, 0, 1785 MHz, 2619 MHz, 71.58 W, 0 %, 23 MiB
2026/09/18 17:46:26.925, 0, 1785 MHz, 2619 MHz, 74.52 W, 0 %, 41 MiB
2026/09/18 17:46:27.026, 0, 1785 MHz, 2619 MHz, 77.52 W, 1 %, 595 MiB
2026/09/18 17:46:27.126, 0, 1785 MHz, 2619 MHz, 80.34 W, 1 %, 595 MiB
2026/09/18 17:46:27.226, 0, 1785 MHz, 2619 MHz, 82.75 W, 0 %, 595 MiB
2026/09/18 17:46:27.327, 0, 1785 MHz, 2619 MHz, 85.51 W, 0 %, 595 MiB
2026/09/18 17:46:27.427, 0, 1785 MHz, 2619 MHz, 88.26 W, 0 %, 595 MiB
2026/09/18 17:46:27.527, 0, 1785 MHz, 2619 MHz, 91.01 W, 0 %, 595 MiB
2026/09/18 17:46:27.627, 0, 1785 MHz, 2619 MHz, 92.23 W, 0 %, 595 MiB
2026/09/18 17:46:27.727, 0, 1785 MHz, 2619 MHz, 91.99 W, 0 %, 595 MiB
2026/09/18 17:46:27.827, 0, 1785 MHz, 2619 MHz, 91.61 W, 0 %, 595 MiB
2026/09/18 17:46:27.927, 0, 1785 MHz, 2619 MHz, 91.42 W, 0 %, 693 MiB
2026/09/18 17:46:28.028, 0, 1785 MHz, 2619 MHz, 91.47 W, 0 %, 693 MiB
2026/09/18 17:46:28.128, 0, 1785 MHz, 2619 MHz, 91.46 W, 0 %, 693 MiB
